"REF_DATE","GEO","DGUID","Population characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Newfoundland and Labrador","2016A000210","Rural population as a share of total population","Percent","239","units ","0","v32163775","2.12","46.4","","","","1"
"1991","Newfoundland and Labrador","2016A000210","Total private dwellings","Number","223","units ","0","v32163776","2.13","174495","","","","0"
"1991","Newfoundland and Labrador","2016A000210","Urban private dwellings","Number","223","units ","0","v52149997","2.16","97318","","","","0"
"1991","Newfoundland and Labrador","2016A000210","Rural private dwellings","Number","223","units ","0","v52150012","2.17","77177","","","","0"
"1991","Newfoundland and Labrador","2016A000210","Private dwelling density","Number per square kilometre","229","units ","0","v32163777","2.14","0.5","","","","1"
"1991","Newfoundland and Labrador","2016A000210","Population per private dwelling","Number","223","units ","0","v32163778","2.15","3.3","","","","1"
"1991","Newfoundland and Labrador","2016A000210","Population per urban private dwelling","Number","223","units ","0","v52150027","2.18","3.1","","","","1"
"1991","Newfoundland and Labrador","2016A000210","Population per rural private dwelling","Number","223","units ","0","v52150042","2.19","3.4","","","","1"
"1991","Prince Edward Island","2016A000211","Total population","Number","223","units ","0","v32163779","3.1","129765","","","","0"
"1991","Prince Edward Island","2016A000211","Urban population","Number","223","units ","0","v32163783","3.5","51815","","","","0"
"1991","Prince Edward Island","2016A000211","Rural population","Number","223","units ","0","v32163787","3.9","77950","","","","0"
"1991","Prince Edward Island","2016A000211","Total population density","Number per square kilometre","229","units ","0","v32163782","3.4","22.8","","","","1"
"1991","Prince Edward Island","2016A000211","Urban population as a share of total population","Percent","239","units ","0","v32163786","3.8","39.9","","","","1"
"1991","Prince Edward Island","2016A000211","Rural population as a share of total population","Percent","239","units ","0","v32163790","3.12","60.1","","","","1"
"1991","Prince Edward Island","2016A000211","Total private dwellings","Number","223","units ","0","v32163791","3.13","44478","","","","0"
"1991","Prince Edward Island","2016A000211","Urban private dwellings","Number","223","units ","0","v52149998","3.16","19326","","","","0"
"1991","Prince Edward Island","2016A000211","Rural private dwellings","Number","223","units ","0","v52150013","3.17","25152","","","","0"
"1991","Prince Edward Island","2016A000211","Private dwelling density","Number per square kilometre","229","units ","0","v32163792","3.14","7.8","","","","1"
"1991","Prince Edward Island","2016A000211","Population per private dwelling","Number","223","units ","0","v32163793","3.15","2.9","","","","1"
"1991","Prince Edward Island","2016A000211","Population per urban private dwelling","Number","223","units ","0","v52150028","3.18","2.7","","","","1"
"1991","Prince Edward Island","2016A000211","Population per rural private dwelling","Number","223","units ","0","v52150043","3.19","3.1","","","","1"
"1991","Nova Scotia","2016A000212","Total population","Number","223","units ","0","v32163794","4.1","899942","","","","0"
"1991","Nova Scotia","2016A000212","Urban population","Number","223","units ","0","v32163798","4.5","481510","","","","0"
"1991","Nova Scotia","2016A000212","Rural population","Number","223","units ","0","v32163802","4.9","418435","","","","0"
"1991","Nova Scotia","2016A000212","Total population density","Number per square kilometre","229","units ","0","v32163797","4.4","17.0","","","","1"
"1991","Nova Scotia","2016A000212","Urban population as a share of total population","Percent","239","units ","0","v32163801","4.8","53.5","","","","1"
"1991","Nova Scotia","2016A000212","Rural population as a share of total population","Percent","239","units ","0","v32163805","4.12","46.5","","","","1"
"1991","Nova Scotia","2016A000212","Total private dwellings","Number","223","units ","0","v32163806","4.13","324377","","","","0"
"1991","Nova Scotia","2016A000212","Urban private dwellings","Number","223","units ","0","v52149999","4.16","181386","","","","0"
"1991","Nova Scotia","2016A000212","Rural private dwellings","Number","223","units ","0","v52150014","4.17","142991","","","","0"
"1991","Nova Scotia","2016A000212","Private dwelling density","Number per square kilometre","229","units ","0","v32163807","4.14","6.1","","","","1"
"1991","Nova Scotia","2016A000212","Population per private dwelling","Number","223","units ","0","v32163808","4.15","2.8","","","","1"
"1991","Nova Scotia","2016A000212","Population per urban private dwelling","Number","223","units ","0","v52150029","4.18","2.7","","","","1"
"1991","Nova Scotia","2016A000212","Population per rural private dwelling","Number","223","units ","0","v52150044","4.19","2.9","","","","1"
"1991","New Brunswick","2016A000213","Total population","Number","223","units ","0","v32163809","5.1","723900","","","","0"
"1991","New Brunswick","2016A000213","Urban population","Number","223","units ","0","v32163813","5.5","345215","","","","0"
"1991","New Brunswick","2016A000213","Rural population","Number","223","units ","0","v32163817","5.9","378685","","","","0"
"1991","New Brunswick","2016A000213","Total population density","Number per square kilometre","229","units ","0","v32163812","5.4","10.1","","","","1"
"1991","New Brunswick","2016A000213","Urban population as a share of total population","Percent","239","units ","0","v32163816","5.8","47.7","","","","1"
"1991","New Brunswick","2016A000213","Rural population as a share of total population","Percent","239","units ","0","v32163820","5.12","52.3","","","","1"
"1991","New Brunswick","2016A000213","Total private dwellings","Number","223","units ","0","v32163821","5.13","253707","","","","0"
"1991","New Brunswick","2016A000213","Urban private dwellings","Number","223","units ","0","v52150000","5.16","128843","","","","0"
"1991","New Brunswick","2016A000213","Rural private dwellings","Number","223","units ","0","v52150015","5.17","124864","","","","0"
"1991","New Brunswick","2016A000213","Private dwelling density","Number per square kilometre","229","units ","0","v32163822","5.14","3.6","","","","1"
"1991","New Brunswick","2016A000213","Population per private dwelling","Number","223","units ","0","v32163823","5.15","2.9","","","","1"
"1991","New Brunswick","2016A000213","Population per urban private dwelling","Number","223","units ","0","v52150030","5.18","2.7","","","","1"
"1991","New Brunswick","2016A000213","Population per rural private dwelling","Number","223","units ","0","v52150045","5.19","3.0","","","","1"
"1991","Quebec","2016A000224","Total population","Number","223","units ","0","v32163824","6.1","6895963","","","","0"
"1991","Quebec","2016A000224","Urban population","Number","223","units ","0","v32163828","6.5","5350955","","","","0"
"1991","Quebec","2016A000224","Rural population","Number","223","units ","0","v32163832","6.9","1545010","","","","0"
"1991","Quebec","2016A000224","Total population density","Number per square kilometre","229","units ","0","v32163827","6.4","5.1","","","","1"
"1991","Quebec","2016A000224","Urban population as a share of total population","Percent","239","units ","0","v32163831","6.8","77.6","","","","1"
"1991","Quebec","2016A000224","Rural population as a share of total population","Percent","239","units ","0","v32163835","6.12","22.4","","","","1"
"1991","Quebec","2016A000224","Total private dwellings","Number","223","units ","0","v32163836","6.13","2634301","","","","0"
"1991","Quebec","2016A000224","Urban private dwellings","Number","223","units ","0","v52150001","6.16","2107769","","","","0"
"1991","Quebec","2016A000224","Rural private dwellings","Number","223","units ","0","v52150016","6.17","526532","","","","0"
"1991","Quebec","2016A000224","Private dwelling density","Number per square kilometre","229","units ","0","v32163837","6.14","1.9","","","","1"
"1991","Quebec","2016A000224","Population per private dwelling","Number","223","units ","0","v32163838","6.15","2.6","","","","1"
"1991","Quebec","2016A000224","Population per urban private dwelling","Number","223","units ","0","v52150031","6.18","2.5","","","","1"
"1991","Quebec","2016A000224","Population per rural private dwelling","Number","223","units ","0","v52150046","6.19","2.9","","","","1"
"1991","Ontario","2016A000235","Total population","Number","223","units ","0","v32163839","7.1","10084885","","","","0"
"1991","Ontario","2016A000235","Urban population","Number","223","units ","0","v32163843","7.5","8253840","","","","0"
"1991","Ontario","2016A000235","Rural population","Number","223","units ","0","v32163847","7.9","1831045","","","","0"
"1991","Ontario","2016A000235","Total population density","Number per square kilometre","229","units ","0","v32163842","7.4","11.1","","","","1"
"1991","Ontario","2016A000235","Urban population as a share of total population","Percent","239","units ","0","v32163846","7.8","81.8","","","","1"
"1991","Ontario","2016A000235","Rural population as a share of total population","Percent","239","units ","0","v32163850","7.12","18.2","","","","1"
"1991","Ontario","2016A000235","Total private dwellings","Number","223","units ","0","v32163851","7.13","3638364","","","","0"
"1991","Ontario","2016A000235","Urban private dwellings","Number","223","units ","0","v52150002","7.16","3032920","","","","0"
"1991","Ontario","2016A000235","Rural private dwellings","Number","223","units ","0","v52150017","7.17","605444","","","","0"
"1991","Ontario","2016A000235","Private dwelling density","Number per square kilometre","229","units ","0","v32163852","7.14","4.0","","","","1"
"1991","Ontario","2016A000235","Population per private dwelling","Number","223","units ","0","v32163853","7.15","2.8","","","","1"
"1991","Ontario","2016A000235","Population per urban private dwelling","Number","223","units ","0","v52150032","7.18","2.7","","","","1"
"1991","Ontario","2016A000235","Population per rural private dwelling","Number","223","units ","0","v52150047","7.19","3.0","","","","1"
"1991","Manitoba","2016A000246","Total population","Number","223","units ","0","v32163854","8.1","1091942","","","","0"
"1991","Manitoba","2016A000246","Urban population","Number","223","units ","0","v32163858","8.5","787175","","","","0"
"1991","Manitoba","2016A000246","Rural population","Number","223","units ","0","v32163862","8.9","304765","","","","0"
"1991","Manitoba","2016A000246","Total population density","Number per square kilometre","229","units ","0","v32163857","8.4","2.0","","","","1"
"1991","Manitoba","2016A000246","Urban population as a share of total population","Percent","239","units ","0","v32163861","8.8","72.1","","","","1"
"1991","Manitoba","2016A000246","Rural population as a share of total population","Percent","239","units ","0","v32163865","8.12","27.9","","","","1"
"1991","Manitoba","2016A000246","Total private dwellings","Number","223","units ","0","v32163866","8.13","405120","","","","0"
"1991","Manitoba","2016A000246","Urban private dwellings","Number","223","units ","0","v52150003","8.16","306875","","","","0"
"1991","Manitoba","2016A000246","Rural private dwellings","Number","223","units ","0","v52150018","8.17","98245","","","","0"
"1991","Manitoba","2016A000246","Private dwelling density","Number per square kilometre","229","units ","0","v32163867","8.14","0.7","","","","1"
"1991","Manitoba","2016A000246","Population per private dwelling","Number","223","units ","0","v32163868","8.15","2.7","","","","1"
"1991","Manitoba","2016A000246","Population per urban private dwelling","Number","223","units ","0","v52150033","8.18","2.6","","","","1"
"1991","Manitoba","2016A000246","Population per rural private dwelling","Number","223","units ","0","v52150048","8.19","3.1","","","","1"
"1991","Saskatchewan","2016A000247","Total population","Number","223","units ","0","v32163869","9.1","988928","","","","0"
"1991","Saskatchewan","2016A000247","Urban population","Number","223","units ","0","v32163873","9.5","623395","","","","0"
"1991","Saskatchewan","2016A000247","Rural population","Number","223","units ","0","v32163877","9.9","365530","","","","0"
"1991","Saskatchewan","2016A000247","Total population density","Number per square kilometre","229","units ","0","v32163872","9.4","1.7","","","","1"
"1991","Saskatchewan","2016A000247","Urban population as a share of total population","Percent","239","units ","0","v32163876","9.8","63.0","","","","1"
"1991","Saskatchewan","2016A000247","Rural population as a share of total population","Percent","239","units ","0","v32163880","9.12","37.0","","","","1"
"1991","Saskatchewan","2016A000247","Total private dwellings","Number","223","units ","0","v32163881","9.13","363149","","","","0"
"1991","Saskatchewan","2016A000247","Urban private dwellings","Number","223","units ","0","v52150004","9.16","240010","","","","0"
"1991","Saskatchewan","2016A000247","Rural private dwellings","Number","223","units ","0","v52150019","9.17","123139","","","","0"
"1991","Saskatchewan","2016A000247","Private dwelling density","Number per square kilometre","229","units ","0","v32163882","9.14","0.6","","","","1"
"1991","Saskatchewan","2016A000247","Population per private dwelling","Number","223","units ","0","v32163883","9.15","2.7","","","","1"
"1991","Saskatchewan","2016A000247","Population per urban private dwelling","Number","223","units ","0","v52150034","9.18","2.6","","","","1"
"1991","Saskatchewan","2016A000247","Population per rural private dwelling","Number","223","units ","0","v52150049","9.19","3.0","","","","1"
"1991","Alberta","2016A000248","Total population","Number","223","units ","0","v32163884","10.1","2545553","","","","0"
"1991","Alberta","2016A000248","Urban population","Number","223","units ","0","v32163888","10.5","2030895","","","","0"
"1991","Alberta","2016A000248","Rural population","Number","223","units ","0","v32163892","10.9","514660","","","","0"
"1991","Alberta","2016A000248","Total population density","Number per square kilometre","229","units ","0","v32163887","10.4","4.0","","","","1"
"1991","Alberta","2016A000248","Urban population as a share of total population","Percent","239","units ","0","v32163891","10.8","79.8","","","","1"
"1991","Alberta","2016A000248","Rural population as a share of total population","Percent","239","units ","0","v32163895","10.12","20.2","","","","1"
"1991","Alberta","2016A000248","Total private dwellings","Number","223","units ","0","v32163896","10.13","910391","","","","0"
"1991","Alberta","2016A000248","Urban private dwellings","Number","223","units ","0","v52150005","10.16","745482","","","","0"
"1991","Alberta","2016A000248","Rural private dwellings","Number","223","units ","0","v52150020","10.17","164909","","","","0"
"1991","Alberta","2016A000248","Private dwelling density","Number per square kilometre","229","units ","0","v32163897","10.14","1.4","","","","1"
"1991","Alberta","2016A000248","Population per private dwelling","Number","223","units ","0","v32163898","10.15","2.8","","","","1"
"1991","Alberta","2016A000248","Population per urban private dwelling","Number","223","units ","0","v52150035","10.18","2.7","","","","1"
"1991","Alberta","2016A000248","Population per rural private dwelling","Number","223","units ","0","v52150050","10.19","3.1","","","","1"
"1991","British Columbia","2016A000259","Total population","Number","223","units ","0","v32163899","11.1","3282061","","","","0"
"1991","British Columbia","2016A000259","Urban population","Number","223","units ","0","v32163903","11.5","2640140","","","","0"
"1991","British Columbia","2016A000259","Rural population","Number","223","units ","0","v32163907","11.9","641920","","","","0"
"1991","British Columbia","2016A000259","Total population density","Number per square kilometre","229","units ","0","v32163902","11.4","3.5","","","","1"
"1991","British Columbia","2016A000259","Urban population as a share of total population","Percent","239","units ","0","v32163906","11.8","80.4","","","","1"
"1991","British Columbia","2016A000259","Rural population as a share of total population","Percent","239","units ","0","v32163910","11.12","19.6","","","","1"
"1991","British Columbia","2016A000259","Total private dwellings","Number","223","units ","0","v32163911","11.13","1243894","","","","0"
"1991","British Columbia","2016A000259","Urban private dwellings","Number","223","units ","0","v52150006","11.16","1016310","","","","0"
"1991","British Columbia","2016A000259","Rural private dwellings","Number","223","units ","0","v52150021","11.17","227584","","","","0"
"1991","British Columbia","2016A000259","Private dwelling density","Number per square kilometre","229","units ","0","v32163912","11.14","1.3","","","","1"
"1991","British Columbia","2016A000259","Population per private dwelling","Number","223","units ","0","v32163913","11.15","2.6","","","","1"
"1991","British Columbia","2016A000259","Population per urban private dwelling","Number","223","units ","0","v52150036","11.18","2.6","","","","1"
"1991","British Columbia","2016A000259","Population per rural private dwelling","Number","223","units ","0","v52150051","11.19","2.8","","","","1"
"1991","Yukon","2016A000260","Total population","Number","223","units ","0","v32163914","12.1","27797","","","","0"
"1991","Yukon","2016A000260","Urban population","Number","223","units ","0","v32163918","12.5","16335","","","","0"
"1991","Yukon","2016A000260","Rural population","Number","223","units ","0","v32163922","12.9","11460","","","","0"
"1991","Yukon","2016A000260","Total population density","Number per square kilometre","229","units ","0","v32163917","12.4","0.1","","","","1"
"1991","Yukon","2016A000260","Urban population as a share of total population","Percent","239","units ","0","v32163921","12.8","58.8","","","","1"
"1991","Yukon","2016A000260","Rural population as a share of total population","Percent","239","units ","0","v32163925","12.12","41.2","","","","1"
"1991","Yukon","2016A000260","Total private dwellings","Number","223","units ","0","v32163926","12.13","9915","","","","0"
"1991","Yukon","2016A000260","Urban private dwellings","Number","223","units ","0","v52150007","12.16","5670","","","","0"
"1991","Yukon","2016A000260","Rural private dwellings","Number","223","units ","0","v52150022","12.17","4245","","","","0"
"1991","Yukon","2016A000260","Private dwelling density","Number per square kilometre","229","units ","0","v32163927","12.14","0.0","","","","1"
"1991","Yukon","2016A000260","Population per private dwelling","Number","223","units ","0","v32163928","12.15","2.8","","","","1"
"1991","Yukon","2016A000260","Population per urban private dwelling","Number","223","units ","0","v52150037","12.18","2.9","","","","1"
"1991","Yukon","2016A000260","Population per rural private dwelling","Number","223","units ","0","v52150052","12.19","2.7","","","","1"
"1991","Northwest Territories including Nunavut","","Total population","Number","223","units ","0","v32163929","13.1","57649","","","t","0"
"1991","Northwest Territories including Nunavut","","Urban population","Number","223","units ","0","v32163933","13.5","21155","","","t","0"
"1991","Northwest Territories including Nunavut","","Rural population","Number","223","units ","0","v32163937","13.9","36490","","","t","0"
"1991","Northwest Territories including Nunavut","","Total population density","Number per square kilometre","229","units ","0","v32163932","13.4","0.0","","","t","1"
"1991","Northwest Territories including Nunavut","","Urban population as a share of total population","Percent","239","units ","0","v32163936","13.8","36.7","","","t","1"
"1991","Northwest Territories including Nunavut","","Rural population as a share of total population","Percent","239","units ","0","v32163940","13.12","63.3","","","t","1"
"1991","Northwest Territories including Nunavut","","Total private dwellings","Number","223","units ","0","v32163941","13.13","16076","","","t","0"
"1991","Northwest Territories including Nunavut","","Urban private dwellings","Number","223","units ","0","v52150008","13.16","6992","","","t","0"
"1991","Northwest Territories including Nunavut","","Rural private dwellings","Number","223","units ","0","v52150023","13.17","9084","","","t","0"
"1991","Northwest Territories including Nunavut","","Private dwelling density","Number per square kilometre","229","units ","0","v32163942","13.14","0.0","","","t","1"
"1991","Northwest Territories including Nunavut","","Population per private dwelling","Number","223","units ","0","v32163943","13.15","3.6","","","t","1"
"1991","Northwest Territories including Nunavut","","Population per urban private dwelling","Number","223","units ","0","v52150038","13.18","3.0","","","t","1"
"1991","Northwest Territories including Nunavut","","Population per rural private dwelling","Number","223","units ","0","v52150053","13.19","4.0","","","t","1"
"1996","Canada","2016A000011124","Total population","Number","223","units ","0","v32163749","1.1","28846761","","","","0"
"1996","Canada","2016A000011124","Urban population","Number","223","units ","0","v32163753","1.5","22461215","","","","0"
"1996","Canada","2016A000011124","Rural population","Number","223","units ","0","v32163757","1.9","6385545","","","","0"
"1996","Canada","2016A000011124","Total population density","Number per square kilometre","229","units ","0","v32163752","1.4","3.2","","","","1"
"1996","Canada","2016A000011124","Urban population as a share of total population","Percent","239","units ","0","v32163756","1.8","77.9","","","","1"
"1996","Canada","2016A000011124","Rural population as a share of total population","Percent","239","units ","0","v32163760","1.12","22.1","","","","1"
"1996","Canada","2016A000011124","Total private dwellings","Number","223","units ","0","v32163761","1.13","10819904","","","","0"
"1996","Canada","2016A000011124","Urban private dwellings","Number","223","units ","0","v52149996","1.16","8605786","","","","0"
"1996","Canada","2016A000011124","Rural private dwellings","Number","223","units ","0","v52150011","1.17","2214118","","","","0"
"1996","Canada","2016A000011124","Private dwelling density","Number per square kilometre","229","units ","0","v32163762","1.14","1.2","","","","1"
"1996","Canada","2016A000011124","Population per private dwelling","Number","223","units ","0","v32163763","1.15","2.7","","","","1"
"1996","Canada","2016A000011124","Population per urban private dwelling","Number","223","units ","0","v52150026","1.18","2.6","","","","1"
"1996","Canada","2016A000011124","Population per rural private dwelling","Number","223","units ","0","v52150041","1.19","2.9","","","","1"
"1996","Newfoundland and Labrador","2016A000210","Total population","Number","223","units ","0","v32163764","2.1","551792","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Urban population","Number","223","units ","0","v32163768","2.5","313820","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Rural population","Number","223","units ","0","v32163772","2.9","237975","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Total population density","Number per square kilometre","229","units ","0","v32163767","2.4","1.5","","","","1"
"1996","Newfoundland and Labrador","2016A000210","Urban population as a share of total population","Percent","239","units ","0","v32163771","2.8","56.9","","","","1"
"1996","Newfoundland and Labrador","2016A000210","Rural population as a share of total population","Percent","239","units ","0","v32163775","2.12","43.1","","","","1"
"1996","Newfoundland and Labrador","2016A000210","Total private dwellings","Number","223","units ","0","v32163776","2.13","185490","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Urban private dwellings","Number","223","units ","0","v52149997","2.16","108568","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Rural private dwellings","Number","223","units ","0","v52150012","2.17","76922","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Private dwelling density","Number per square kilometre","229","units ","0","v32163777","2.14","0.5","","","","1"
"1996","Newfoundland and Labrador","2016A000210","Population per private dwelling","Number","223","units ","0","v32163778","2.15","3.0","","","","1"
"1996","Newfoundland and Labrador","2016A000210","Population per urban private dwelling","Number","223","units ","0","v52150027","2.18","2.9","","","","1"
"1996","Newfoundland and Labrador","2016A000210","Population per rural private dwelling","Number","223","units ","0","v52150042","2.19","3.1","","","","1"
"1996","Prince Edward Island","2016A000211","Total population","Number","223","units ","0","v32163779","3.1","134557","","","","0"
"1996","Prince Edward Island","2016A000211","Urban population","Number","223","units ","0","v32163783","3.5","59460","","","","0"
"1996","Prince Edward Island","2016A000211","Rural population","Number","223","units ","0","v32163787","3.9","75095","","","","0"
"1996","Prince Edward Island","2016A000211","Total population density","Number per square kilometre","229","units ","0","v32163782","3.4","23.7","","","","1"
"1996","Prince Edward Island","2016A000211","Urban population as a share of total population","Percent","239","units ","0","v32163786","3.8","44.2","","","","1"
"1996","Prince Edward Island","2016A000211","Rural population as a share of total population","Percent","239","units ","0","v32163790","3.12","55.8","","","","1"
"1996","Prince Edward Island","2016A000211","Total private dwellings","Number","223","units ","0","v32163791","3.13","47958","","","","0"
"1996","Prince Edward Island","2016A000211","Urban private dwellings","Number","223","units ","0","v52149998","3.16","22926","","","","0"
"1996","Prince Edward Island","2016A000211","Rural private dwellings","Number","223","units ","0","v52150013","3.17","25032","","","","0"
"1996","Prince Edward Island","2016A000211","Private dwelling density","Number per square kilometre","229","units ","0","v32163792","3.14","8.4","","","","1"
"1996","Prince Edward Island","2016A000211","Population per private dwelling","Number","223","units ","0","v32163793","3.15","2.8","","","","1"
"1996","Prince Edward Island","2016A000211","Population per urban private dwelling","Number","223","units ","0","v52150028","3.18","2.6","","","","1"
"1996","Prince Edward Island","2016A000211","Population per rural private dwelling","Number","223","units ","0","v52150043","3.19","3.0","","","","1"
"1996","Nova Scotia","2016A000212","Total population","Number","223","units ","0","v32163794","4.1","909282","","","","0"
"1996","Nova Scotia","2016A000212","Urban population","Number","223","units ","0","v32163798","4.5","497860","","","","0"
"1996","Nova Scotia","2016A000212","Rural population","Number","223","units ","0","v32163802","4.9","411425","","","","0"
"1996","Nova Scotia","2016A000212","Total population density","Number per square kilometre","229","units ","0","v32163797","4.4","17.2","","","","1"
"1996","Nova Scotia","2016A000212","Urban population as a share of total population","Percent","239","units ","0","v32163801","4.8","54.8","","","","1"
"1996","Nova Scotia","2016A000212","Rural population as a share of total population","Percent","239","units ","0","v32163805","4.12","45.2","","","","1"
"1996","Nova Scotia","2016A000212","Total private dwellings","Number","223","units ","0","v32163806","4.13","342588","","","","0"
"1996","Nova Scotia","2016A000212","Urban private dwellings","Number","223","units ","0","v52149999","4.16","195534","","","","0"
"1996","Nova Scotia","2016A000212","Rural private dwellings","Number","223","units ","0","v52150014","4.17","147054","","","","0"
"1996","Nova Scotia","2016A000212","Private dwelling density","Number per square kilometre","229","units ","0","v32163807","4.14","6.5","","","","1"
"1996","Nova Scotia","2016A000212","Population per private dwelling","Number","223","units ","0","v32163808","4.15","2.7","","","","1"
"1996","Nova Scotia","2016A000212","Population per urban private dwelling","Number","223","units ","0","v52150029","4.18","2.5","","","","1"
"1996","Nova Scotia","2016A000212","Population per rural private dwelling","Number","223","units ","0","v52150044","4.19","2.8","","","","1"
"1996","New Brunswick","2016A000213","Total population","Number","223","units ","0","v32163809","5.1","738133","","","","0"
"1996","New Brunswick","2016A000213","Urban population","Number","223","units ","0","v32163813","5.5","360420","","","","0"
"1996","New Brunswick","2016A000213","Rural population","Number","223","units ","0","v32163817","5.9","377710","","","","0"
"1996","New Brunswick","2016A000213","Total population density","Number per square kilometre","229","units ","0","v32163812","5.4","10.3","","","","1"
"1996","New Brunswick","2016A000213","Urban population as a share of total population","Percent","239","units ","0","v32163816","5.8","48.8","","","","1"
"1996","New Brunswick","2016A000213","Rural population as a share of total population","Percent","239","units ","0","v32163820","5.12","51.2","","","","1"
"1996","New Brunswick","2016A000213","Total private dwellings","Number","223","units ","0","v32163821","5.13","271132","","","","0"
"1996","New Brunswick","2016A000213","Urban private dwellings","Number","223","units ","0","v52150000","5.16","139648","","","","0"
"1996","New Brunswick","2016A000213","Rural private dwellings","Number","223","units ","0","v52150015","5.17","131484","","","","0"
"1996","New Brunswick","2016A000213","Private dwelling density","Number per square kilometre","229","units ","0","v32163822","5.14","3.8","","","","1"
"1996","New Brunswick","2016A000213","Population per private dwelling","Number","223","units ","0","v32163823","5.15","2.7","","","","1"
"1996","New Brunswick","2016A000213","Population per urban private dwelling","Number","223","units ","0","v52150030","5.18","2.6","","","","1"
"1996","New Brunswick","2016A000213","Population per rural private dwelling","Number","223","units ","0","v52150045","5.19","2.9","","","","1"
"1996","Quebec","2016A000224","Total population","Number","223","units ","0","v32163824","6.1","7138795","","","","0"
"1996","Quebec","2016A000224","Urban population","Number","223","units ","0","v32163828","6.5","5597625","","","","0"
"1996","Quebec","2016A000224","Rural population","Number","223","units ","0","v32163832","6.9","1541170","","","","0"
"1996","Quebec","2016A000224","Total population density","Number per square kilometre","229","units ","0","v32163827","6.4","5.3","","","","1"
"1996","Quebec","2016A000224","Urban population as a share of total population","Percent","239","units ","0","v32163831","6.8","78.4","","","","1"
"1996","Quebec","2016A000224","Rural population as a share of total population","Percent","239","units ","0","v32163835","6.12","21.6","","","","1"
"1996","Quebec","2016A000224","Total private dwellings","Number","223","units ","0","v32163836","6.13","2821998","","","","0"
"1996","Quebec","2016A000224","Urban private dwellings","Number","223","units ","0","v52150001","6.16","2269336","","","","0"
"1996","Quebec","2016A000224","Rural private dwellings","Number","223","units ","0","v52150016","6.17","552662","","","","0"
"1996","Quebec","2016A000224","Private dwelling density","Number per square kilometre","229","units ","0","v32163837","6.14","2.1","","","","1"
"1996","Quebec","2016A000224","Population per private dwelling","Number","223","units ","0","v32163838","6.15","2.5","","","","1"
"1996","Quebec","2016A000224","Population per urban private dwelling","Number","223","units ","0","v52150031","6.18","2.5","","","","1"
"1996","Quebec","2016A000224","Population per rural private dwelling","Number","223","units ","0","v52150046","6.19","2.8","","","","1"
"1996","Ontario","2016A000235","Total population","Number","223","units ","0","v32163839","7.1","10753573","","","","0"
"1996","Ontario","2016A000235","Urban population","Number","223","units ","0","v32163843","7.5","8958740","","","","0"
"1996","Ontario","2016A000235","Rural population","Number","223","units ","0","v32163847","7.9","1794830","","","","0"
"1996","Ontario","2016A000235","Total population density","Number per square kilometre","229","units ","0","v32163842","7.4","11.8","","","","1"
"1996","Ontario","2016A000235","Urban population as a share of total population","Percent","239","units ","0","v32163846","7.8","83.3","","","","1"
"1996","Ontario","2016A000235","Rural population as a share of total population","Percent","239","units ","0","v32163850","7.12","16.7","","","","1"
"1996","Ontario","2016A000235","Total private dwellings","Number","223","units ","0","v32163851","7.13","3924494","","","","0"
"1996","Ontario","2016A000235","Urban private dwellings","Number","223","units ","0","v52150002","7.16","3307739","","","","0"
"1996","Ontario","2016A000235","Rural private dwellings","Number","223","units ","0","v52150017","7.17","616755","","","","0"
"1996","Ontario","2016A000235","Private dwelling density","Number per square kilometre","229","units ","0","v32163852","7.14","4.3","","","","1"
"1996","Ontario","2016A000235","Population per private dwelling","Number","223","units ","0","v32163853","7.15","2.7","","","","1"
"1996","Ontario","2016A000235","Population per urban private dwelling","Number","223","units ","0","v52150032","7.18","2.7","","","","1"
"1996","Ontario","2016A000235","Population per rural private dwelling","Number","223","units ","0","v52150047","7.19","2.9","","","","1"
"1996","Manitoba","2016A000246","Total population","Number","223","units ","0","v32163854","8.1","1113898","","","","0"
"1996","Manitoba","2016A000246","Urban population","Number","223","units ","0","v32163858","8.5","800065","","","","0"
"1996","Manitoba","2016A000246","Rural population","Number","223","units ","0","v32163862","8.9","313835","","","","0"
"1996","Manitoba","2016A000246","Total population density","Number per square kilometre","229","units ","0","v32163857","8.4","2.0","","","","1"
"1996","Manitoba","2016A000246","Urban population as a share of total population","Percent","239","units ","0","v32163861","8.8","71.8","","","","1"
"1996","Manitoba","2016A000246","Rural population as a share of total population","Percent","239","units ","0","v32163865","8.12","28.2","","","","1"
"1996","Manitoba","2016A000246","Total private dwellings","Number","223","units ","0","v32163866","8.13","419380","","","","0"
"1996","Manitoba","2016A000246","Urban private dwellings","Number","223","units ","0","v52150003","8.16","317140","","","","0"
"1996","Manitoba","2016A000246","Rural private dwellings","Number","223","units ","0","v52150018","8.17","102240","","","","0"
"1996","Manitoba","2016A000246","Private dwelling density","Number per square kilometre","229","units ","0","v32163867","8.14","0.8","","","","1"
